Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents
day-month-year hour:minute:second,Degrees East,Degrees North,QC Code,Degrees Celsius,QC Code,practical salinity unit,QC Code,Micrograms per Liter,QC Code,Nephelometric Turbidity Units,QC Code,millilitres O2 per liter,QC Code,meters,Degrees clockwise from due north,seconds,meters/second,meters/second
Dd-MMM-yyyy HH:mm:ss,deg e,deg n,int,°C,int,PSU,int,ug/L,int,NTU,int,ml/L,int,meters,°,s,m/s,m/s
22-Apr-24 17:42:00,38.03336,-76.33733,1,14.69,1,9.72,,,,,,,1,0.14,83.7,2.41,88.11,-54.99
22-Apr-24 17:48:00,38.03337,-76.33733,1,14.69,1,9.71,,,,,,,1,0.14,83.7,2.41,75.17,-48.8
22-Apr-24 17:54:00,38.03337,-76.33733,1,14.7,1,9.71,,,,,,,1,0.14,105.8,2.18,80.5,-49.04
22-Apr-24 18:00:00,38.03337,-76.33733,1,14.73,1,9.71,,,,,,,1,0.14,105.8,2.18,80.96,-47.63
22-Apr-24 18:06:00,38.03336,-76.33733,1,14.74,1,9.72,,,,,,,1,0.14,105.8,2.18,73.68,-42.33
22-Apr-24 18:12:00,38.03337,-76.33733,1,14.73,1,9.72,,,,,,,1,0.12,116.1,2.23,71.92,-30.57
22-Apr-24 18:18:00,38.03336,-76.33733,1,14.71,1,9.72,,,,,,,1,0.12,116.1,2.23,70.03,-22.52
22-Apr-24 18:24:00,38.03336,-76.33733,1,14.71,1,9.71,,,,,,,1,0.12,116.1,2.23,59.84,-17.94
22-Apr-24 18:30:00,38.03336,-76.33733,1,14.71,1,9.72,,,,,,,1,0.11,277.8,2.2,57.01,-10.25
22-Apr-24 18:36:00,38.03336,-76.33733,1,14.63,1,9.72,,,,,,,1,0.11,277.8,2.2,58.92,-0.1
22-Apr-24 18:42:00,38.03337,-76.33733,1,14.69,1,9.72,,,,,,,1,0.11,277.8,2.2,36.37,-8.53
22-Apr-24 18:48:00,38.03337,-76.33733,1,14.71,1,9.72,,,,,,,1,0.11,277.8,2.2,9.14,-17.95
22-Apr-24 18:54:00,38.03337,-76.33733,1,14.63,1,9.74,,,,,,,1,0.11,46.7,1.99,5.47,7.24
22-Apr-24 19:00:00,38.03337,-76.33733,1,14.57,1,9.74,,,,,,,1,0.11,46.7,1.99,-11.26,22.17
22-Apr-24 19:06:00,38.03340,-76.33733,1,14.61,1,9.75,,,,,,,1,0.11,46.7,1.99,-14.93,23.43
22-Apr-24 19:12:00,38.03337,-76.33733,1,14.67,1,9.75,,,,,,,1,0.14,176.2,2.11,-18.56,27.07
22-Apr-24 19:18:00,38.03336,-76.33733,1,14.66,1,9.76,,,,,,,1,0.14,176.2,2.11,-30.82,39.37
22-Apr-24 19:24:00,38.03336,-76.33733,1,14.69,1,9.76,,,,,,,1,0.14,176.2,2.11,-34.22,48.36
22-Apr-24 19:30:00,38.03337,-76.33731,1,14.74,1,9.76,,,,,,,1,0.13,325,2.37,-48.33,57.63
22-Apr-24 19:36:00,38.03337,-76.33733,1,14.82,1,9.76,,,,,,,1,0.13,325,2.37,-51.94,67.4
22-Apr-24 19:42:00,38.03337,-76.33733,1,14.84,1,9.77,,,,,,,1,0.13,325,2.37,-62.17,77.82
22-Apr-24 19:48:00,38.03337,-76.33733,1,14.89,1,9.76,,,,,,,1,0.13,325,2.37,-66.93,86.9
22-Apr-24 19:54:00,38.03337,-76.33731,1,14.87,1,9.77,,,,,,,1,0.1,341.8,2.43,-72.86,100.79
22-Apr-24 20:00:00,38.03337,-76.33731,1,14.93,1,9.78,,,,,,,1,0.1,341.8,2.43,-82.71,107.19
22-Apr-24 20:06:00,38.03337,-76.33733,1,14.98,1,9.79,,,,,,,1,0.1,341.8,2.43,-81.27,116.47
22-Apr-24 20:12:00,38.03337,-76.33731,1,15,1,9.8,,,,,,,1,0.08,16.4,2.2,-95.51,113.65
22-Apr-24 20:18:00,38.03337,-76.33733,1,15.01,1,9.8,,,,,,,1,0.08,16.4,2.2,-107.28,102.92
22-Apr-24 20:24:00,38.03336,-76.33733,1,15.04,1,9.79,,,,,,,1,0.08,16.4,2.2,-118.71,112.83
22-Apr-24 20:30:00,38.03336,-76.33733,1,15.07,1,9.79,,,,,,,1,0.09,134.2,1.98,-126.01,111.14
22-Apr-24 20:36:00,38.03336,-76.33733,1,14.97,1,9.8,,,,,,,1,0.09,134.2,1.98,-146.34,95.39
22-Apr-24 20:42:00,38.03336,-76.33733,1,15.01,1,9.79,,,,,,,1,0.09,134.2,1.98,-140.21,108.03
22-Apr-24 20:48:00,38.03337,-76.33733,1,14.95,1,9.8,,,,,,,1,0.09,134.2,1.98,-158.23,109.96
22-Apr-24 20:54:00,38.03337,-76.33732,1,14.91,1,9.8,,,,,,,1,0.11,172.3,3.48,-164.17,105.02
22-Apr-24 21:00:00,38.03336,-76.33731,1,14.93,1,9.79,,,,,,,1,0.11,172.3,3.48,-160.23,114.63
22-Apr-24 21:06:00,38.03336,-76.33733,1,14.91,1,9.79,,,,,,,1,0.11,172.3,3.48,-179.4,101.47
22-Apr-24 21:12:00,38.03337,-76.33733,1,14.94,1,9.79,,,,,,,1,0.09,246.7,2.55,-177.65,96.83
22-Apr-24 21:18:00,38.03337,-76.33733,1,14.91,1,9.79,,,,,,,1,0.09,246.7,2.55,-181.44,94.84
22-Apr-24 21:24:00,38.03337,-76.33733,1,14.84,1,9.8,,,,,,,1,0.09,246.7,2.55,-188.47,85.48
22-Apr-24 21:30:00,38.03337,-76.33733,1,14.78,1,9.79,,,,,,,1,0.07,181.8,2.78,-192.58,90.05
22-Apr-24 21:36:00,38.03337,-76.33733,1,14.74,1,9.8,,,,,,,1,0.07,181.8,2.78,-190.03,89.03
22-Apr-24 21:42:00,38.03337,-76.33733,1,14.8,1,9.79,,,,,,,1,0.07,181.8,2.78,-187.34,84.13
22-Apr-24 21:48:00,38.03339,-76.33733,1,14.83,1,9.8,,,,,,,1,0.07,181.8,2.78,-185.69,103.05
22-Apr-24 21:54:00,38.03336,-76.33733,1,14.92,1,9.8,,,,,,,1,0.05,91.3,2.42,-177.33,101.16
22-Apr-24 22:00:00,38.03336,-76.33733,1,14.91,1,9.82,,,,,,,1,0.05,91.3,2.42,-180.76,104.14
22-Apr-24 22:06:00,38.03336,-76.33733,1,14.92,1,9.83,,,,,,,1,0.05,91.3,2.42,-172.25,103.65
22-Apr-24 22:12:00,38.03336,-76.33733,1,14.95,1,9.84,,,,,,,1,0.05,27.6,2.15,-164.33,111.59
22-Apr-24 22:18:00,38.03337,-76.33731,1,14.96,1,9.84,,,,,,,1,0.05,27.6,2.15,-156.86,105.87
22-Apr-24 22:24:00,38.03336,-76.33733,1,14.93,1,9.85,,,,,,,1,0.05,27.6,2.15,-164.52,95.59
22-Apr-24 22:30:00,38.03336,-76.33733,1,14.78,1,9.87,,,,,,,1,0.04,3.8,2.56,-172.75,73.84
22-Apr-24 22:36:00,38.03336,-76.33733,1,14.64,1,9.88,,,,,,,1,0.04,3.8,2.56,-159.84,62.36
22-Apr-24 22:42:00,38.03336,-76.33733,1,14.52,1,9.88,,,,,,,1,0.04,3.8,2.56,-160.12,53.85
22-Apr-24 22:48:00,38.03337,-76.33733,1,14.51,1,9.87,,,,,,,1,0.04,3.8,2.56,-148.9,53.55
22-Apr-24 22:54:00,38.03336,-76.33733,1,14.45,1,9.88,,,,,,,1,0.04,358.8,2.03,-158.62,65.64
22-Apr-24 23:00:00,38.03336,-76.33733,1,14.44,1,9.87,,,,,,,1,0.04,358.8,2.03,-139.99,60.7
22-Apr-24 23:06:00,38.03336,-76.33731,1,14.29,1,9.87,,,,,,,1,0.04,358.8,2.03,-129.55,80.34
22-Apr-24 23:12:00,38.03326,-76.33733,2,14.26,2,9.86,,,,,,,2,0.04,18.2,2.8,-106.97,76.17
22-Apr-24 23:18:00,38.03336,-76.33731,1,14.23,1,9.85,,,,,,,1,0.04,18.2,2.8,-114.36,95.7
22-Apr-24 23:24:00,38.03336,-76.33733,1,14.23,1,9.85,,,,,,,1,0.04,18.2,2.8,-105.2,105.82
22-Apr-24 23:30:00,38.03336,-76.33733,1,14.21,1,9.84,,,,,,,2,,,,-102.74,92.16
22-Apr-24 23:36:00,38.03336,-76.33733,1,14.2,1,9.84,,,,,,,1,0.04,34.7,2.74,-101.5,89.04
22-Apr-24 23:42:00,38.03336,-76.33733,2,14.18,2,9.84,,,,,,,2,0.04,34.7,2.74,-87.6,77.52
22-Apr-24 23:48:00,38.03336,-76.33733,1,14.17,1,9.84,,,,,,,1,0.04,34.7,2.74,-84.64,67.3
22-Apr-24 23:54:00,38.03337,-76.33733,1,14.16,1,9.84,,,,,,,1,0.04,265,2.62,-70.2,50.14
23-Apr-24 00:00:00,38.03336,-76.33733,1,14.16,1,9.84,,,,,,,1,0.04,265,2.62,-79.79,27.66
23-Apr-24 00:06:00,38.03337,-76.33733,1,14.16,1,9.84,,,,,,,1,0.04,265,2.62,-78.27,33.75
23-Apr-24 00:12:00,38.03337,-76.33733,2,14.16,2,9.84,,,,,,,2,0.03,26.3,2.53,-60.27,25.96
23-Apr-24 00:18:00,38.03337,-76.33733,1,14.59,1,9.8,,,,,,,1,0.03,26.3,2.53,-41.5,45.6
23-Apr-24 00:24:00,38.03337,-76.33733,1,14.56,1,9.83,,,,,,,1,0.03,26.3,2.53,-42.01,40.04
23-Apr-24 00:30:00,38.03336,-76.33733,1,14.58,1,9.83,,,,,,,1,0.03,26.3,2.53,-11.65,11.62
23-Apr-24 00:36:00,38.03336,-76.33733,1,14.61,1,9.83,,,,,,,1,0.03,82,1.73,-19.81,13.04
23-Apr-24 00:42:00,38.03337,-76.33733,2,14.61,2,9.82,,,,,,,2,0.03,82,1.73,-6.07,3.38
23-Apr-24 00:48:00,38.03336,-76.33733,1,14.61,1,9.82,,,,,,,1,0.03,82,1.73,-17.08,0.25
23-Apr-24 00:54:00,38.03337,-76.33733,1,14.61,1,9.81,,,,,,,1,0.03,120.7,1.78,4.51,-14.51
23-Apr-24 01:00:00,38.03336,-76.33731,2,14.58,2,9.82,,,,,,,2,0.03,120.7,1.78,28.57,-4.42
23-Apr-24 01:06:00,38.03336,-76.33733,1,14.59,1,9.8,,,,,,,1,0.03,120.7,1.78,39.82,0.47
23-Apr-24 01:12:00,38.03336,-76.33733,2,14.58,2,9.81,,,,,,,2,0.03,50.5,1.75,9.21,-13.6
23-Apr-24 01:18:00,38.03337,-76.33731,1,14.55,1,9.82,,,,,,,1,0.03,50.5,1.75,41.52,-13.7
23-Apr-24 01:24:00,38.03337,-76.33731,1,14.54,1,9.81,,,,,,,1,0.03,50.5,1.75,41.28,-10.36
23-Apr-24 01:30:00,38.03337,-76.33731,1,14.5,1,9.81,,,,,,,1,0.03,50.5,1.75,40.48,-27.18
23-Apr-24 01:36:00,38.03337,-76.33731,1,14.42,1,9.82,,,,,,,1,0.03,338.4,1.49,34.93,-40.11
23-Apr-24 01:42:00,38.03337,-76.33731,1,14.29,1,9.84,,,,,,,1,0.03,338.4,1.49,33.74,-79.61
23-Apr-24 01:48:00,38.03339,-76.33733,1,14.3,1,9.83,,,,,,,1,0.03,338.4,1.49,46.39,-77.56
23-Apr-24 01:54:00,38.03340,-76.33733,1,14.35,1,9.82,,,,,,,1,0.06,233.4,1.56,82.2,-57.59
23-Apr-24 02:00:00,38.03340,-76.33733,1,14.51,1,9.8,,,,,,,1,0.06,233.4,1.56,179.53,-34.29
23-Apr-24 02:06:00,38.03340,-76.33733,1,14.48,1,9.78,,,,,,,1,0.06,233.4,1.56,179.38,-79.55
23-Apr-24 02:12:00,38.03341,-76.33733,1,14.41,1,9.79,,,,,,,1,0.1,171.7,1.55,177.09,-114.5
23-Apr-24 02:18:00,38.03341,-76.33733,1,14.3,1,9.76,,,,,,,1,0.1,171.7,1.55,158.03,-165.14
23-Apr-24 02:24:00,38.03341,-76.33733,1,14.23,1,9.74,,,,,,,1,0.1,171.7,1.55,181.83,-176.35
23-Apr-24 02:30:00,38.03349,-76.33733,1,14.21,1,9.75,,,,,,,1,0.1,171.7,1.55,176.48,-186.21
23-Apr-24 02:36:00,38.03341,-76.33733,1,14.21,1,9.74,,,,,,,1,0.12,346,1.6,187.44,-207.35
23-Apr-24 02:42:00,38.03341,-76.33733,2,14.22,2,9.71,,,,,,,2,0.12,346,1.6,205.8,-226.52
23-Apr-24 02:48:00,38.03341,-76.33733,1,14.23,1,9.72,,,,,,,1,0.12,346,1.6,210.52,-244.05
23-Apr-24 02:54:00,38.03341,-76.33733,1,14.22,1,9.71,,,,,,,1,0.11,46.8,1.58,218.97,-262.03
23-Apr-24 03:00:00,38.03341,-76.33733,1,14.21,1,9.72,,,,,,,1,0.11,46.8,1.58,236.12,-302.31
23-Apr-24 03:06:00,38.03341,-76.33748,1,14.2,1,9.72,,,,,,,1,0.11,46.8,1.58,234.55,-311.07
23-Apr-24 03:12:00,38.03349,-76.33748,1,14.23,1,9.75,,,,,,,1,0.09,280.3,1.65,199.29,-312.61
23-Apr-24 03:18:00,38.03349,-76.33748,1,14.21,1,9.76,,,,,,,1,0.09,280.3,1.65,165.65,-366.93
23-Apr-24 03:24:00,38.03341,-76.33749,1,14.21,1,9.78,,,,,,,1,0.09,280.3,1.65,114.41,-428.46
23-Apr-24 03:30:00,38.03341,-76.33749,1,14.19,1,9.77,,,,,,,1,0.09,280.3,1.65,74.76,-451.66
23-Apr-24 03:36:00,38.03349,-76.33749,1,14.23,1,9.75,,,,,,,1,0.07,294.2,1.63,137.21,-396.08
23-Apr-24 03:42:00,38.03348,-76.33748,1,14.31,1,9.54,,,,,,,1,0.07,294.2,1.63,222.89,-278.2
23-Apr-24 03:48:00,38.03349,-76.33748,1,14.3,1,9.45,,,,,,,1,0.07,294.2,1.63,248.44,-253.25
23-Apr-24 03:54:00,38.03348,-76.33748,1,14.33,1,9.38,,,,,,,1,0.06,279.7,1.44,267.57,-245.3
23-Apr-24 04:00:00,38.03349,-76.33748,1,14.29,1,9.21,,,,,,,1,0.06,279.7,1.44,280.62,-252.84
23-Apr-24 04:06:00,38.03347,-76.33747,1,14.34,1,9.11,,,,,,,1,0.06,279.7,1.44,273.82,-254.29
23-Apr-24 04:12:00,38.03349,-76.33748,1,14.36,1,9.02,,,,,,,1,0.09,214.8,1.45,253.96,-261.2
23-Apr-24 04:18:00,38.03349,-76.33733,1,14.38,1,8.85,,,,,,,1,0.09,214.8,1.45,240.26,-253.01
23-Apr-24 04:24:00,38.03349,-76.33733,1,14.38,1,8.8,,,,,,,1,0.09,214.8,1.45,215.67,-244.38
23-Apr-24 04:30:00,38.03349,-76.33733,1,14.38,1,8.74,,,,,,,1,0.09,214.8,1.45,206.07,-231.49
23-Apr-24 04:36:00,38.03350,-76.33733,1,14.4,1,8.77,,,,,,,1,0.13,107.5,1.58,202.62,-246.12
23-Apr-24 04:42:00,38.03349,-76.33733,1,14.39,1,8.68,,,,,,,1,0.13,107.5,1.58,203.39,-224.01
23-Apr-24 04:48:00,38.03349,-76.33733,1,14.38,1,8.65,,,,,,,1,0.13,107.5,1.58,185.48,-239.29
23-Apr-24 04:54:00,38.03349,-76.33733,1,14.39,1,8.59,,,,,,,1,0.17,258,1.74,183.56,-233.78
23-Apr-24 05:00:00,38.03349,-76.33733,1,14.39,1,8.57,,,,,,,1,0.17,258,1.74,198.04,-228.57
23-Apr-24 05:06:00,38.03349,-76.33733,1,14.38,1,8.7,,,,,,,1,0.17,258,1.74,158.33,-235.74
23-Apr-24 05:12:00,38.03349,-76.33733,1,14.37,1,8.6,,,,,,,1,0.22,217,1.8,126.78,-198.43
23-Apr-24 05:18:00,38.03349,-76.33733,1,14.37,1,8.6,,,,,,,1,0.22,217,1.8,108.11,-191.45
23-Apr-24 05:24:00,38.03349,-76.33733,1,14.35,1,8.63,,,,,,,1,0.22,217,1.8,109.47,-176.78
23-Apr-24 05:30:00,38.03349,-76.33733,1,14.36,1,8.58,,,,,,,1,0.22,217,1.8,99.24,-167.56
23-Apr-24 05:36:00,38.03349,-76.33733,1,14.34,1,8.67,,,,,,,1,0.24,220.9,2.07,95.32,-162.23
23-Apr-24 05:42:00,38.03349,-76.33733,1,14.34,1,8.62,,,,,,,1,0.24,220.9,2.07,97.42,-145.3
23-Apr-24 05:48:00,38.03349,-76.33733,1,14.32,1,8.76,,,,,,,1,0.24,220.9,2.07,86.38,-140.63
23-Apr-24 05:54:00,38.03349,-76.33733,1,14.33,1,8.71,,,,,,,1,0.27,44.1,2.12,94.22,-137.04
23-Apr-24 06:00:00,38.03349,-76.33733,1,14.31,1,8.78,,,,,,,1,0.27,44.1,2.12,88.36,-127.72
23-Apr-24 06:06:00,38.03349,-76.33733,1,14.32,1,8.72,,,,,,,1,0.27,44.1,2.12,92.01,-121.79
23-Apr-24 06:12:00,38.03349,-76.33733,1,14.31,1,8.72,,,,,,,1,0.29,175.5,2.26,77.08,-114.25
23-Apr-24 06:18:00,38.03349,-76.33733,1,14.3,1,8.77,,,,,,,1,0.29,175.5,2.26,73.08,-108.13
23-Apr-24 06:24:00,38.03349,-76.33733,1,14.3,1,8.76,,,,,,,1,0.29,175.5,2.26,67.84,-105.28
23-Apr-24 06:30:00,38.03349,-76.33731,1,14.31,1,8.76,,,,,,,1,0.29,175.5,2.26,69.18,-85.4
23-Apr-24 06:36:00,38.03349,-76.33731,1,14.31,1,8.73,,,,,,,1,0.32,341.5,2.47,77.04,-47.4
23-Apr-24 06:42:00,38.03349,-76.33731,1,14.31,1,8.76,,,,,,,1,0.32,341.5,2.47,59.65,-29.3
23-Apr-24 06:48:00,38.03344,-76.33731,1,14.3,1,8.77,,,,,,,1,0.32,341.5,2.47,45.68,-35.44
23-Apr-24 06:54:00,38.03348,-76.33731,1,14.29,1,8.81,,,,,,,1,0.49,195.5,16.44,37.44,-30.19
23-Apr-24 07:00:00,38.03349,-76.33731,1,14.28,1,8.82,,,,,,,1,0.49,195.5,16.44,30.74,-25.76
23-Apr-24 07:06:00,38.03343,-76.33731,1,14.27,1,8.86,,,,,,,1,0.49,195.5,16.44,9.65,4.86
23-Apr-24 07:12:00,38.03341,-76.33730,1,14.27,1,8.91,,,,,,,1,0.36,84.3,2.32,6.44,8.51
23-Apr-24 07:18:00,38.03344,-76.33731,1,14.27,1,8.91,,,,,,,1,0.36,84.3,2.32,-1.98,29.49
23-Apr-24 07:24:00,38.03341,-76.33731,1,14.28,1,8.84,,,,,,,1,0.36,84.3,2.32,-3.77,61.84
23-Apr-24 07:30:00,38.03341,-76.33730,1,14.27,1,8.89,,,,,,,1,0.36,84.3,2.32,-11.42,68.33
23-Apr-24 07:36:00,38.03341,-76.33730,2,14.27,2,8.92,,,,,,,2,0.35,200.7,2.38,-23.54,71.51
23-Apr-24 07:42:00,38.03341,-76.33731,1,14.25,1,9,,,,,,,1,0.35,200.7,2.38,-35.84,82.27
23-Apr-24 07:48:00,38.03341,-76.33730,1,14.24,1,9.05,,,,,,,1,0.35,200.7,2.38,-56.12,84.46
23-Apr-24 07:54:00,38.03341,-76.33730,1,14.23,1,9.06,,,,,,,1,0.34,282,2.5,-65.57,97.24
23-Apr-24 08:00:00,38.03341,-76.33730,1,14.23,1,9.09,,,,,,,1,0.34,282,2.5,-67.36,118.35
23-Apr-24 08:06:00,38.03341,-76.33727,1,14.24,1,9.1,,,,,,,1,0.34,282,2.5,-77.55,117.42
23-Apr-24 08:12:00,38.03340,-76.33728,1,14.24,1,9.1,,,,,,,2,,,,-129.75,108.45
23-Apr-24 08:18:00,38.03340,-76.33730,1,14.23,1,9.13,,,,,,,1,0.34,139.1,2.35,-126.56,128.49
23-Apr-24 08:24:00,38.03341,-76.33726,1,14.23,1,9.15,,,,,,,1,0.34,139.1,2.35,-129.7,130.71
23-Apr-24 08:30:00,38.03340,-76.33726,1,14.22,1,9.14,,,,,,,1,0.34,139.1,2.35,-139.61,162.02
23-Apr-24 08:36:00,38.03340,-76.33726,1,14.22,1,9.16,,,,,,,1,0.33,142.2,2.38,-137.89,169.84
23-Apr-24 08:42:00,38.03340,-76.33725,1,14.23,1,9.15,,,,,,,1,0.33,142.2,2.38,-155.94,188.62
23-Apr-24 08:48:00,38.03340,-76.33725,1,14.22,1,9.21,,,,,,,1,0.33,142.2,2.38,-160.49,192.96
23-Apr-24 08:54:00,38.03340,-76.33725,1,14.22,1,9.23,,,,,,,1,0.33,303.5,2.33,-166.11,198.68
23-Apr-24 09:00:00,38.03340,-76.33725,1,14.22,1,9.24,,,,,,,1,0.33,303.5,2.33,-175.96,194.96
23-Apr-24 09:06:00,38.03340,-76.33725,1,14.21,1,9.25,,,,,,,1,0.33,303.5,2.33,-185.4,204.82
23-Apr-24 09:12:00,38.03340,-76.33725,1,14.23,1,9.25,,,,,,,1,0.33,303.5,2.33,-189.13,206.15
23-Apr-24 09:18:00,38.03337,-76.33725,2,14.21,2,9.27,,,,,,,2,0.38,237.6,2.39,-218.35,203.42
23-Apr-24 09:24:00,38.03337,-76.33725,1,14.21,1,9.31,,,,,,,1,0.38,237.6,2.39,-225.06,198.51
23-Apr-24 09:30:00,38.03337,-76.33726,1,14.22,1,9.28,,,,,,,1,0.38,237.6,2.39,-215.22,212.22
23-Apr-24 09:36:00,38.03337,-76.33725,1,14.22,1,9.25,,,,,,,1,0.39,268.4,2.34,-192.42,233.1
23-Apr-24 09:42:00,38.03337,-76.33725,1,14.21,1,9.21,,,,,,,1,0.39,268.4,2.34,-198.24,234.3
23-Apr-24 09:48:00,38.03337,-76.33725,1,14.21,1,9.03,,,,,,,1,0.39,268.4,2.34,-200.77,255.11
23-Apr-24 09:54:00,38.03337,-76.33726,1,14.19,1,9.04,,,,,,,1,0.32,180,2.16,-206.47,247.06
23-Apr-24 10:00:00,38.03337,-76.33726,1,14.19,1,9.03,,,,,,,1,0.32,180,2.16,-215.42,231.99
23-Apr-24 10:06:00,38.03337,-76.33726,1,14.18,1,9.03,,,,,,,1,0.32,180,2.16,-223.48,224.77
23-Apr-24 10:12:00,38.03337,-76.33726,1,14.17,1,8.98,,,,,,,1,0.32,180,2.16,-229.24,211.78
23-Apr-24 10:18:00,38.03337,-76.33726,1,14.18,1,8.97,,,,,,,1,0.3,306,2,-222.44,218.1
23-Apr-24 10:24:00,38.03337,-76.33726,1,14.18,1,8.98,,,,,,,1,0.3,306,2,-229,208.01
23-Apr-24 10:30:00,38.03337,-76.33726,1,14.18,1,9,,,,,,,1,0.3,306,2,-214.53,197.88
23-Apr-24 10:36:00,38.03337,-76.33725,1,14.17,1,8.98,,,,,,,1,0.26,247.4,2.06,-210.7,190.3
23-Apr-24 10:42:00,38.03337,-76.33725,1,14.19,1,9.01,,,,,,,1,0.26,247.4,2.06,-211.41,190.18
23-Apr-24 10:48:00,38.03337,-76.33725,1,14.18,1,8.99,,,,,,,1,0.26,247.4,2.06,-205.64,182.8
23-Apr-24 10:54:00,38.03337,-76.33725,1,14.18,1,8.99,,,,,,,1,0.26,89.1,17.39,-206.93,163.49
23-Apr-24 11:00:00,38.03337,-76.33725,1,14.18,1,8.99,,,,,,,1,0.26,89.1,17.39,-195.21,151.04
23-Apr-24 11:06:00,38.03337,-76.33725,1,14.18,1,8.97,,,,,,,1,0.26,89.1,17.39,-203.89,140.27
23-Apr-24 11:12:00,38.03336,-76.33725,1,14.17,1,8.92,,,,,,,1,0.26,89.1,17.39,-193.34,146.21
23-Apr-24 11:18:00,38.03337,-76.33725,1,14.16,1,8.95,,,,,,,1,0.19,211.6,1.85,-189,160.91
23-Apr-24 11:24:00,38.03337,-76.33725,1,14.15,1,8.96,,,,,,,1,0.19,211.6,1.85,-172.79,131.39
23-Apr-24 11:30:00,38.03336,-76.33725,1,14.15,1,9.05,,,,,,,1,0.19,211.6,1.85,-155.56,140.8
23-Apr-24 11:36:00,38.03337,-76.33725,1,14.12,1,9.04,,,,,,,1,0.16,326,1.8,-159.99,138.01
23-Apr-24 11:42:00,38.03337,-76.33726,1,14.14,1,9.09,,,,,,,1,0.16,326,1.8,-146.73,133.85
23-Apr-24 11:48:00,38.03339,-76.33725,1,14.13,1,9.15,,,,,,,1,0.16,326,1.8,-139.38,136.69
23-Apr-24 11:54:00,38.03337,-76.33730,1,14.12,1,9.12,,,,,,,1,0.14,227.1,1.73,-129.74,127.89
23-Apr-24 12:00:00,38.03337,-76.33726,1,14.12,1,9.11,,,,,,,1,0.14,227.1,1.73,-133.39,119.87
23-Apr-24 12:06:00,38.03338,-76.33726,1,14.13,1,9.13,,,,,,,1,0.14,227.1,1.73,-130.25,116.31
23-Apr-24 12:12:00,38.03337,-76.33726,1,14.13,1,9.11,,,,,,,1,0.14,227.1,1.73,-120.23,108.64
23-Apr-24 12:18:00,38.03340,-76.33726,1,14.14,1,9.16,,,,,,,1,0.12,269.5,1.6,-127.99,117.28
23-Apr-24 12:24:00,38.03340,-76.33726,1,14.13,1,9.16,,,,,,,1,0.12,269.5,1.6,-117.93,102.26
23-Apr-24 12:30:00,38.03340,-76.33725,1,14.12,1,9.19,,,,,,,1,0.12,269.5,1.6,-109.88,100.66
23-Apr-24 12:36:00,38.03340,-76.33725,1,14.12,1,9.19,,,,,,,1,0.1,343.1,1.6,-113.58,93.24
23-Apr-24 12:42:00,38.03340,-76.33725,1,14.14,1,9.2,,,,,,,1,0.1,343.1,1.6,-100.89,66.41
23-Apr-24 12:48:00,38.03340,-76.33725,1,14.16,1,9.22,,,,,,,1,0.1,343.1,1.6,-94.81,59.04
23-Apr-24 12:54:00,38.03340,-76.33726,1,14.16,1,9.23,,,,,,,1,0.09,190.7,1.58,-110.43,74.88
23-Apr-24 13:00:00,38.03340,-76.33726,1,14.16,1,9.26,,,,,,,1,0.09,190.7,1.58,-93.85,57.92
23-Apr-24 13:06:00,38.03340,-76.33725,1,14.16,1,9.28,,,,,,,1,0.09,190.7,1.58,-77.57,58.33
23-Apr-24 13:12:00,38.03340,-76.33727,1,14.17,1,9.29,,,,,,,1,0.09,190.7,1.58,-72.36,36.52
23-Apr-24 13:18:00,38.03340,-76.33726,1,14.18,1,9.31,,,,,,,1,0.07,10.5,1.52,-62.37,35.99
23-Apr-24 13:24:00,38.03340,-76.33730,1,14.2,1,9.34,,,,,,,1,0.07,10.5,1.52,-57.74,38.54
23-Apr-24 13:30:00,38.03339,-76.33730,1,14.23,1,9.35,,,,,,,1,0.07,10.5,1.52,-45.53,27.26
23-Apr-24 13:36:00,38.03340,-76.33726,1,14.25,1,9.34,,,,,,,1,0.07,150.1,2.83,-42.44,7.3
23-Apr-24 13:42:00,38.03340,-76.33728,1,14.25,1,9.34,,,,,,,1,0.07,150.1,2.83,-38.23,7.03
23-Apr-24 13:48:00,38.03340,-76.33730,1,14.27,1,9.34,,,,,,,1,0.07,150.1,2.83,-35.56,-2.44
23-Apr-24 13:54:00,38.03340,-76.33730,1,14.33,1,9.33,,,,,,,1,0.07,118,3.27,-39.78,-13.9
23-Apr-24 14:00:00,38.03341,-76.33731,1,14.33,1,9.33,,,,,,,1,0.07,118,3.27,-55.34,-10.26
23-Apr-24 14:06:00,38.03341,-76.33731,1,14.33,1,9.33,,,,,,,1,0.07,118,3.27,-41.5,-24.05
23-Apr-24 14:12:00,38.03340,-76.33731,1,14.39,1,9.33,,,,,,,1,0.07,118,3.27,-41.16,-57.04
23-Apr-24 14:18:00,38.03340,-76.33731,1,14.44,1,9.33,,,,,,,1,0.09,99.3,2.33,-42.61,-63.47
23-Apr-24 14:24:00,38.03341,-76.33731,1,14.44,1,9.34,,,,,,,1,0.09,99.3,2.33,-16.53,-65.75
